stop_id,stop_code,stop_descr,stop_desr_matrix,stop_street,stoptyp_code,dimos,perioxi,stop_url
260019,260019,ΠΑΙΔΙΚΗ ΣΤΕΓΗ,PAIDIKH STEGH,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260019
260020,260020,ΜΑΚΡΥΓΙΑΝΝΗ,MAKRYGIANNH,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260020
260021,260021,ΣΧΟΛΕΙΑ,SXOLEIA,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260021
260022,260022,ΑΓ. ΑΝΤΩΝΙΟΣ,AG. ANTONIOS,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260022
260023,260023,ΣΑΜΟΥ,SAMOY,ΛΕΩΦ.ΓΡ.ΛΑΜΠΡΑΚΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260023
260024,260024,ΡΟΜΑΝΤΖΟ,ROMANTZO,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260024
260026,260026,ΝΕΡΟ,NERO,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260026
260027,260027,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,STROFH AMFIALHS,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260027
260028,260028,ΑΣΤΡΟΝ,ASTRON,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260028
260029,260029,ΕΥΚΛΕΙΔΟΥ,EYKLEIDOY,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260029
260030,260030,ΠΥΡΟΣΒΕΣΤΙΚΗ,PYROSBESTIKH,ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260030
260031,260031,ΠΥΡΟΣΒΕΣΤΙΚΗ,PYROSBESTIKH,ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260031
260032,260032,ΣΙΔΕΡΑ,SIDERA,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260032
260033,260033,ΑΣΤΡΟΝ,ASTRON,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260033
260034,260034,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,STROFH AMFIALHS,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260034
260035,260035,ΝΕΡΟ,NERO,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260035
260036,260036,ΡΟΜΑΝΤΖΟ,ROMANTZO,ΛΕΩΦ.ΣΑΛΑΜΙΝΟΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_260036
260037,260037,ΣΤΡΟΦΗ,STROFH,ΔΕΜΕΡΤΖΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260037
260038,260038,ΑΓ. ΕΥΘΥΜΙΟΣ,AG. EYTHYMIOS,ΠΡΟΙΚΟΝΗΣΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260038
260039,260039,ΜΠΕΝΑΚΗ,MPENAKH,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260039
260040,260040,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,STROFH AMFIALHS,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260040
260041,260041,ΠΑΛΑΙΟ ΤΕΡΜΑ,PALAIO TERMA,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260041
260042,260042,ΣΧΟΛΕΙΟ,SXOLEIO,ΛΕΩΦ.ΣΧΙΣΤΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260042
260043,260043,ΣΧΟΛΕΙΟ,SXOLEIO,ΛΕΩΦ.ΣΧΙΣΤΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260043
260044,260044,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260044
260045,260045,ΣΥΡΟΥ,SYROY,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260045
260046,260046,ΓΙΑΝΝΟΥΡΗ,GIANNOYRH,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260046
260047,260047,ΒΑΦΕΙΑ,BAFEIA,ΘΗΜΑΤΩΝ ΚΑΤΟΧΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260047
260048,260048,ΜΠΑΛΗ,MPALH,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260048
260049,260049,ΑΜΦΙΑΛΗ,AMFIALH,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260049
260050,260050,ΠΑΛΑΙΟ ΤΕΡΜΑ,PALAIO TERMA,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260050
260051,260051,ΣΤΡΟΦΗ ΑΜΦΙΑΛΗΣ,STROFH AMFIALHS,ΛΕΩΦ.ΠΑΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260051
260052,260052,1η ΑΓ. ΜΗΝΑ,1st AG. MHNA,Ρ.ΦΕΡΑΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260052
260053,260053,2η ΑΓ. ΜΗΝΑ,2nd AG. MHNA,Ρ.ΦΕΡΑΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260053
260054,260054,3η ΑΓ. ΜΗΝΑ,3rd AG. MHNA,Ρ.ΦΕΡΑΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260054
260055,260055,4η ΑΓ. ΜΗΝΑ,4th AG. MHNA,Ρ.ΦΕΡΑΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260055
260056,260056,5η ΑΓ. ΜΗΝΑ,5th AG. MHNA,ΥΨΗΛΑΝΤΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260056
260057,260057,ΠΑΡΝΗΘΟΣ,PARNHTHOS,ΠΑΡΝΗΘΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260057
260058,260058,ΟΛΥΜΠΟΥ ΚΑΡΠΑΘΟΥ,OLYMPOY KARPATHOY,ΓΙΑΝΝΟΥΡΗ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260058
260059,260059,ΕΠΙΒΙΒΑΣΗ 832-833 (ΘΕΜΙΔΟΣ),EPIBIBASH 832-833 (THEMIDOS),ΧΡ.ΣΜΥΡΝΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260059
260060,260060,ΚΟΠΗ,KOPH,ΠΛΑΤΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260060
260061,260061,ΝΕΚΡΟΤΑΦΕΙΟ,NEKROTAFEIO,ΠΛΑΤΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260061
260062,260062,ΕΥΓΕΝΕΙΑ,EYGENEIA,ΠΛΑΤΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260062
260063,260063,25ης ΜΑΡΤΙΟΥ,25th MARTIOY,25ης ΜΑΡΤΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260063
260064,260064,ΚΟΥΝΤΟΥΡΙΩΤΟΥ,KOYNTOYRIOTOY,ΧΡ.ΣΜΥΡΝΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260064
260065,260065,ΣΧΟΛΕΙΑ,SXOLEIΑ,ΧΡ.ΣΜΥΡΝΗΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260065
260066,260066,ΒΥΡΩΝΟΣ,BYRONOS,ΔΩΔΕΚΑΝΗΣΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260066
260067,260067,ΠΛ. ΕΥΓΕΝΕΙΑΣ,PL. EYGENEIAS,ΠΡΟΙΚΟΝΗΣΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260067
260068,260068,ΜΙΑΟΥΛΗ,MIAOYLH,Κ.ΠΑΛΑΜΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260068
260069,260069,ΚΕΡΑΤΣΑΚΗ,KERATSAKH,ΑΝΑΠΑΥΣΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260069
260070,260070,ΑΝΑΣΤΑΣΗΣ,ANASTASHS,ΑΝΑΠΑΥΣΕΩΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260070
260071,260071,ΠΛΑΤΩΝΟΣ,PLATONOS,ΠΛΑΤΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260071
260072,260072,ΕΒΓΑ,EBGA,ΚΟΜΝΗΝΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260072
260073,260073,ΡΟΔΟΠΟΛΕΩΣ,RODOPOLEOS,ΔΙΓΕΝΗ ΑΚΡΙΤΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260073
260074,260074,Δ.Ε.Η,D.E.H,ΔΙΓΕΝΗ ΑΚΡΙΤΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260074
260075,260075,ΣΧΟΛΕΙΟ,SXOLEIO,ΠΑΛΑΙΟΛΟΓΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260075
260076,260076,ΑΡΙΑΔΝΗΣ,ARIADNHS,ΜΑΡΑΘΩΝΟΜΑΧΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260076
260077,260077,ΣΧΟΛΕΙΟ,SXOLEIO,ΠΑΛΑΙΟΛΟΓΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260077
260078,260078,Δ.Ε.Η,D.E.H,ΔΕΓΕΝΗ ΑΚΡΙΤΑ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260078
260079,260079,ΠΑΛ.ΤΕΡΜΑ,PAL.TERMA,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260079
260080,260080,ΒΥΡΩΝΟΣ,BYRONOS,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260080
260081,260081,ΛΕΣΒΟΥ,LESVOY,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260081
260082,260082,ΣΙΝΕ ΚΑΤΕΡΙΝΑ,CINE KATERINA,ΒΥΡΩΝΟΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260082
260083,260083,ΑΝΑΣΤΑΣΗ,ANASTASH,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260083
260085,260085,ΚΟΠΗ,KOPH,ΜΕΓ.ΑΛΕΞΑΝΔΡΟΥ,ΣΤΑΣΗ,ΠΕΙΡΑΙΩΣ,Δ.  ΠΕΙΡΑΙΩΣ,http://telematics.oasa.gr/#stationInfo_260085
260086,260086,ΧΑΙΔΟΥ,XAIDOY,ΠΑΠΑΝΑΣΤΑΣΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260086
260087,260087,ΠΕΡΙΚΛΕΟΥΣ,PERIKLEOYS,ΠΑΠΑΝΑΣΤΑΣΙΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260087
260088,260088,ΣΜΥΡΝΗΣ,SMYRNHS,ΦΙΛΕΛΛΗΝΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260088
260089,260089,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΦΙΛΕΛΛΗΝΩΝ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260089
260090,260090,ΚΑΙΣΑΡΕΙΑΣ,KAISAREIAS,ΚΑΙΣΑΡΕΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260090
260091,260091,ΕΒΓΑ,EBGA,ΚΑΙΣΑΡΕΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260091
260092,260092,ΑΓ. ΓΕΩΡΓΙΟΣ,AG. GEORGIOS,ΚΑΙΣΑΡΕΙΑΣ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260092
260093,260093,ΝΕΥΤΩΝΟΣ,NEYTONOS,ΚΑΙΣΑΡΕΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260093
260095,260095,ΣΑΧΤΟΥΡΗ,SAXTOYRH,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260095
260096,260096,ΠΛΑΠΟΥΤΑ,PLAPOYTA,ΓΑΛΗΝΟΥ,ΣΤΑΣΗ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,Δ. ΕΝ.  ΚΕΡΑΤΣΙΝΙΟΥ,http://telematics.oasa.gr/#stationInfo_260096
